title_length,title_word_count,title_has_numbers,title_has_exclamation,title_has_question,title_has_caps,title_viral_words,description_length,description_word_count,has_description,tags_count,has_tags,language_encoded,video_age_days,publish_hour,publish_day_of_week
70,10,1,1,0,1,0,967,149,1,24,1,7,3,0,6
99,21,1,0,0,0,0,807,106,1,37,1,18,5,0,0
40,6,0,1,0,1,0,295,34,1,1,0,4,1,0,5
48,9,0,0,0,1,0,164,20,1,7,1,18,0,0,3
43,7,1,0,0,1,0,376,45,1,1,0,18,2,0,2
80,13,0,1,0,1,0,591,56,1,16,1,45,2,0,2
60,11,0,0,0,1,0,766,82,1,1,0,38,3,0,6
81,13,0,0,0,0,0,2056,323,1,23,1,18,1,0,3
90,16,0,0,0,1,0,553,64,1,1,0,18,2,0,3
37,7,1,0,0,1,0,1012,104,1,13,1,18,3,0,5
23,5,1,0,0,0,0,388,70,1,6,1,38,3,0,2
46,10,0,1,0,1,0,1918,266,1,22,1,4,1,0,4
70,11,1,1,0,0,0,582,67,1,16,1,18,4,0,1
90,16,0,0,0,1,0,1485,152,1,12,1,18,1,0,4
67,14,1,1,0,1,0,731,71,1,23,1,18,3,0,3
53,8,1,0,0,1,0,697,56,1,48,1,4,2,0,6
52,10,0,1,0,1,0,717,73,1,23,1,18,2,0,2
61,11,1,1,0,1,0,751,81,1,16,1,18,1,0,3
58,9,0,0,0,1,0,181,23,1,1,0,38,3,0,2
24,4,0,0,1,0,0,286,39,1,3,1,18,0,0,5
58,13,0,1,0,1,0,597,65,1,13,1,18,1,0,1
43,5,1,0,0,1,0,612,73,1,4,1,18,0,0,3
57,9,0,0,0,0,0,1099,138,1,17,1,18,2,0,0
56,10,1,0,0,1,0,504,42,1,1,0,18,4,0,4
61,10,1,0,0,1,0,329,29,1,6,1,18,1,0,0
69,12,1,0,0,1,0,451,45,1,4,1,18,4,0,2
73,12,0,0,0,1,0,1081,105,1,4,1,18,1,0,0
86,14,0,0,0,0,0,1208,176,1,12,1,4,1,0,2
13,1,0,1,0,1,0,0,0,0,1,0,38,4,0,3
49,5,1,0,0,0,0,1264,70,1,12,1,4,3,0,2
52,10,1,0,0,1,0,210,21,1,12,1,38,0,0,5
37,5,0,1,0,1,0,877,71,1,1,0,38,3,0,3
97,16,0,1,0,1,0,0,0,0,1,0,38,2,0,0
76,13,0,1,1,1,0,0,0,0,1,0,38,2,0,1
98,14,0,0,0,1,0,30,1,1,1,0,18,1,0,3
59,10,1,0,0,0,0,0,0,0,1,0,38,0,5,2
87,10,1,0,1,1,0,336,55,1,1,0,18,1,0,1
40,8,0,0,0,1,0,520,50,1,17,1,24,4,0,4
67,12,1,0,0,1,0,623,77,1,19,1,4,2,0,4
73,12,0,1,1,1,0,0,0,0,1,0,38,5,0,0
68,12,1,1,0,1,0,380,50,1,7,1,18,6,0,4
55,7,0,0,0,1,0,1066,104,1,4,1,18,2,0,2
42,6,0,1,0,0,0,249,32,1,3,1,18,1,0,2
41,7,1,0,0,1,0,557,57,1,32,1,18,3,0,5
57,10,1,0,0,1,0,298,24,1,20,1,18,1,0,0
54,10,0,0,0,1,0,0,0,0,3,1,9,1,0,3
45,5,0,0,0,1,0,576,44,1,26,1,18,3,0,3
41,8,0,0,0,1,0,2358,319,1,10,1,18,1,0,3
64,9,0,1,0,1,0,575,52,1,17,1,45,0,0,2
60,12,1,0,0,1,0,2952,391,1,22,1,7,1,0,2
69,14,1,0,0,1,0,2475,258,1,7,1,18,0,0,0
88,17,0,0,0,1,0,2876,385,1,23,1,22,2,0,2
63,10,0,1,0,1,0,357,32,1,9,1,18,1,0,4
29,4,1,0,0,1,0,161,17,1,7,1,18,5,0,0
47,9,0,1,0,1,0,1248,126,1,5,1,18,1,0,0
42,8,1,0,0,1,0,287,25,1,10,1,38,1,0,4
28,4,0,0,0,1,0,509,46,1,56,1,24,1,0,3
67,10,0,0,0,1,0,732,91,1,1,0,9,1,0,5
82,16,1,0,0,1,0,514,59,1,6,1,38,4,0,1
57,10,1,1,0,1,0,735,72,1,20,1,18,2,0,0
54,10,0,0,0,0,0,1071,116,1,9,1,38,2,0,4
81,13,0,1,0,1,0,1208,123,1,5,1,18,1,0,6
81,11,1,0,0,1,0,344,27,1,16,1,4,1,0,1
82,14,1,0,0,0,0,351,38,1,34,1,18,3,0,6
50,9,1,0,0,1,0,1911,197,1,20,1,18,0,0,2
68,12,0,0,0,1,0,3227,391,1,17,1,18,1,0,1
95,14,1,1,0,1,0,578,68,1,23,1,18,0,0,2
63,9,1,0,0,0,0,393,33,1,1,0,18,2,0,2
73,10,0,0,0,0,0,0,0,0,1,0,18,2,0,4
48,10,1,0,0,1,0,1708,205,1,12,1,38,1,0,2
63,10,0,0,0,0,0,1873,201,1,20,1,18,2,0,6
46,9,0,0,0,1,0,9,1,1,9,1,38,6,0,4
49,8,0,0,0,1,0,0,0,0,1,0,18,1,0,4
42,6,0,1,0,1,0,615,91,1,5,1,38,1,0,3
36,6,0,0,0,1,0,127,21,1,18,1,24,2,0,2
66,11,1,0,0,1,0,721,74,1,30,1,18,1,0,1
43,6,0,1,0,1,0,234,25,1,15,1,4,1,0,1
78,13,1,0,0,1,0,2023,224,1,20,1,18,1,0,5
99,17,0,1,0,1,0,706,88,1,13,1,4,2,0,3
31,6,0,0,0,1,0,633,59,1,1,0,9,1,0,5
95,16,0,0,0,1,0,617,81,1,16,1,0,1,0,5
91,15,1,0,0,1,0,427,48,1,56,1,45,2,0,1
30,5,1,0,0,1,0,2020,390,1,11,1,24,5,0,3
42,9,1,1,1,0,0,138,19,1,7,1,24,4,0,0
27,4,0,0,0,1,0,237,22,1,25,1,24,3,0,0
52,8,0,0,0,1,0,577,66,1,6,1,18,4,0,5
35,6,0,0,0,0,0,354,47,1,1,0,18,4,0,0
74,11,0,1,0,1,0,696,78,1,29,1,18,5,0,4
38,7,0,0,0,0,0,2331,352,1,21,1,9,2,0,1
89,13,0,0,0,1,0,1037,127,1,22,1,18,1,0,4
6,2,0,0,0,1,0,304,24,1,1,0,38,1,0,4
76,14,1,0,0,1,0,695,78,1,28,1,18,4,0,5
69,12,0,0,0,1,0,3051,360,1,17,1,18,2,0,5
26,5,1,0,0,0,0,143,14,1,10,1,4,3,0,4
71,10,0,0,0,1,0,1750,205,1,10,1,18,5,0,1
59,12,1,0,0,1,0,1004,129,1,30,1,10,1,0,2
80,14,1,1,0,1,0,3646,604,1,36,1,7,2,0,6
45,3,1,0,0,1,0,827,68,1,2,1,21,2,0,5
42,8,0,0,0,1,0,2871,371,1,12,1,38,4,0,6
92,16,1,0,0,1,0,1257,190,1,39,1,24,2,0,4
100,16,1,0,0,1,0,712,68,1,4,1,4,2,0,6
100,16,1,1,0,1,0,621,75,1,23,1,18,2,0,6
38,7,0,0,0,1,0,208,24,1,1,0,18,3,0,4
95,14,0,0,0,0,0,2379,368,1,1,0,18,2,0,6
65,11,1,0,0,1,0,275,34,1,1,0,18,1,0,4
75,14,1,1,1,1,0,139,17,1,10,1,18,3,0,4
36,9,1,0,0,1,0,479,58,1,1,0,18,1,0,4
93,14,1,0,0,1,0,393,33,1,8,1,38,5,0,5
65,6,0,1,0,1,0,1041,78,1,35,1,18,3,0,6
74,12,1,0,0,1,0,613,53,1,28,1,4,3,0,0
77,13,1,1,0,1,1,761,85,1,21,1,18,4,0,2
78,14,0,1,0,1,0,898,100,1,41,1,18,3,0,1
56,11,1,0,0,1,0,616,74,1,1,0,18,1,0,3
43,6,1,0,0,1,0,0,0,0,1,0,18,1,0,2
99,16,1,0,0,1,0,114,7,1,7,1,18,0,0,3
73,11,1,0,0,0,0,393,33,1,3,1,38,2,0,1
26,6,1,0,0,1,0,1758,220,1,1,0,38,6,0,3
33,4,1,0,0,1,0,34,4,1,3,1,18,3,0,5
54,13,1,0,0,1,0,281,48,1,5,1,38,2,0,2
29,6,0,0,0,0,0,1903,365,1,17,1,4,1,0,3
59,10,1,0,0,0,0,530,54,1,12,1,38,1,0,5
55,8,1,0,0,1,0,0,0,0,1,0,18,2,0,0
45,9,1,0,0,1,0,1155,122,1,13,1,18,3,0,0
43,6,0,0,0,0,0,366,39,1,1,1,18,2,0,3
39,7,1,0,0,1,0,1053,147,1,1,0,38,3,0,5
93,17,0,1,1,1,0,480,36,1,31,1,18,2,0,0
59,10,0,0,0,1,0,1131,108,1,1,1,18,3,0,2
72,10,0,1,0,1,0,488,54,1,34,1,18,1,0,1
20,3,0,0,0,1,0,0,0,0,1,0,38,1,0,1
39,8,1,0,0,1,0,1012,104,1,13,1,18,5,0,2
92,15,0,1,0,1,0,775,99,1,5,1,18,0,0,5
95,15,0,0,0,1,0,497,62,1,1,0,4,1,0,0
93,14,0,0,0,1,0,553,64,1,1,0,18,4,0,2
66,11,0,0,0,0,0,1985,258,1,1,0,4,5,0,3
28,5,0,0,0,1,0,230,41,1,1,0,9,0,0,6
96,17,1,1,0,1,0,831,122,1,37,1,4,5,0,5
33,5,0,0,0,1,0,1195,143,1,4,1,24,2,0,2
33,6,1,1,0,1,1,169,14,1,1,0,38,3,0,4
100,16,1,0,0,1,0,125,15,1,3,1,18,4,0,4
75,12,0,0,0,0,0,1661,179,1,36,1,4,1,0,2
44,7,1,0,0,1,0,537,48,1,23,1,18,3,0,0
25,5,0,0,0,0,0,88,6,1,1,0,38,1,0,3
77,12,1,0,0,1,0,666,61,1,6,1,7,3,0,5
13,2,0,0,0,0,0,224,34,1,7,1,38,2,0,3
85,14,1,0,0,1,0,2752,381,1,28,1,18,1,0,6
64,8,1,0,0,1,0,397,39,1,16,1,24,1,0,3
58,9,0,0,0,1,0,1068,101,1,18,1,38,2,0,5
74,13,1,0,0,1,0,591,72,1,12,1,18,4,0,3
83,11,1,0,0,1,0,189,23,1,1,0,18,1,0,2
35,5,0,0,0,1,0,2416,336,1,4,1,24,1,0,6
85,13,1,1,1,1,0,1866,215,1,26,1,38,1,0,2
85,14,1,0,0,1,0,1214,119,1,6,1,18,3,0,6
17,3,0,0,0,0,0,318,43,1,3,1,18,7,0,3
20,5,1,0,0,0,0,630,66,1,1,0,4,2,0,5
74,12,1,0,1,0,0,1285,158,1,31,1,38,1,0,2
53,9,0,1,0,1,0,225,20,1,9,1,18,2,0,4
37,7,1,0,0,1,0,1012,104,1,13,1,18,2,0,5
54,9,1,0,0,1,0,2719,357,1,20,1,7,4,0,1
62,12,1,0,0,1,0,215,32,1,23,1,10,2,0,6
36,8,1,0,0,1,0,1012,104,1,13,1,18,4,0,0
71,10,1,0,0,1,0,0,0,0,16,1,18,2,0,3
47,8,0,1,1,0,0,411,32,1,13,1,18,1,0,5
57,10,0,1,0,1,0,234,25,1,15,1,4,1,0,0
74,14,1,0,0,1,0,676,78,1,18,1,18,4,0,1
90,15,1,0,0,1,0,679,88,1,48,1,18,2,0,1
57,8,0,0,0,0,0,809,84,1,17,1,18,5,0,2
91,15,1,1,0,1,1,1135,108,1,11,1,18,1,0,3
92,15,0,0,0,0,0,3617,464,1,27,1,18,1,0,0
19,4,1,0,0,1,0,806,92,1,1,0,38,4,0,2
31,6,0,0,0,1,0,847,72,1,42,1,18,0,0,1
81,13,0,1,0,1,0,95,15,1,11,1,4,5,0,0
35,6,1,0,0,1,0,1670,215,1,1,0,38,3,0,6
60,11,0,1,0,1,0,1272,125,1,16,1,18,3,0,5
52,9,0,0,0,0,0,2585,465,1,14,1,4,1,0,1
36,6,0,0,0,1,0,507,32,1,19,1,24,2,0,3
87,14,0,0,0,1,0,4570,485,1,24,1,18,2,0,5
58,11,1,1,1,1,0,739,80,1,26,1,38,2,0,4
80,13,1,1,0,1,0,423,48,1,37,1,18,1,0,3
26,6,1,0,0,0,0,0,0,0,1,0,38,3,0,2
70,11,0,0,0,0,0,2617,396,1,17,1,18,1,0,0
47,8,0,0,0,1,0,2760,370,1,41,1,24,2,0,1
87,16,1,0,0,1,0,1914,151,1,32,1,4,2,0,4
82,14,1,0,0,1,0,1127,150,1,10,1,18,3,0,6
45,8,1,0,1,1,0,1270,156,1,30,1,38,3,0,4
39,6,0,0,0,1,0,1004,108,1,1,0,25,5,0,2
53,8,1,0,0,1,0,1073,105,1,9,1,18,1,0,1
95,14,1,0,0,1,0,228,38,1,31,1,24,3,0,0
89,18,1,0,0,1,1,1049,133,1,28,1,18,1,0,6
35,7,1,0,0,1,0,1670,216,1,1,0,38,4,0,3
60,13,1,0,0,1,0,598,59,1,53,1,4,3,0,6
60,8,0,0,0,0,0,1038,118,1,20,1,18,2,0,4
43,7,1,0,0,1,0,819,75,1,1,0,38,5,0,3
80,12,0,1,0,1,0,118,18,1,6,1,4,3,0,2
99,17,1,1,0,1,0,3019,451,1,22,1,18,1,0,0
31,7,1,0,0,1,0,662,88,1,31,1,24,3,0,0
47,6,0,1,0,1,0,494,67,1,49,1,18,4,0,4
62,11,0,0,0,1,0,307,42,1,2,1,18,4,0,3
47,7,0,1,0,1,0,166,23,1,7,1,18,5,0,1
79,12,0,1,1,1,0,363,35,1,6,1,18,1,0,5
39,8,1,0,0,1,0,1012,104,1,13,1,18,1,0,2
27,5,1,0,0,1,0,1257,178,1,24,1,18,1,0,6
94,18,1,0,0,1,0,498,53,1,14,1,18,1,0,0
57,9,1,0,0,1,0,0,0,0,1,0,18,4,0,0
37,5,0,1,0,0,0,911,138,1,24,1,9,5,0,5
45,8,1,0,0,1,0,348,39,1,23,1,18,2,0,2
43,8,1,0,0,1,0,1012,104,1,13,1,18,3,0,4
56,8,0,0,0,0,0,2146,249,1,6,1,38,2,0,1
76,13,1,0,0,1,0,1833,125,1,44,1,4,2,0,4
51,8,1,0,0,1,0,376,45,1,35,1,18,2,0,5
37,8,0,0,0,1,0,518,46,1,25,1,24,3,0,4
64,10,0,0,0,0,0,2455,269,1,25,1,18,1,0,5
57,10,1,1,0,1,0,0,0,0,1,0,38,2,0,1
43,8,1,1,0,0,0,1027,113,1,1,0,4,5,0,5
30,4,0,0,0,1,0,326,56,1,19,1,4,1,0,4
35,7,0,0,0,0,0,1992,392,1,4,1,10,1,0,1
42,8,1,0,0,1,0,1012,104,1,13,1,18,2,0,3
44,7,0,0,0,0,0,44,7,1,5,1,38,1,0,6
10,2,0,0,0,1,0,0,0,0,1,0,38,2,0,5
40,7,1,0,0,1,0,1012,104,1,13,1,18,4,0,5
54,10,1,0,0,1,0,673,64,1,5,1,18,3,0,1
97,19,1,1,0,1,0,663,71,1,11,1,38,1,0,6
69,13,1,0,0,1,0,599,66,1,31,1,18,1,0,4
33,5,1,0,0,1,0,4215,671,1,1,0,4,6,0,4
37,7,1,0,0,1,0,1012,104,1,13,1,18,1,0,5
35,6,0,0,0,1,0,473,43,1,1,0,9,0,0,1
67,12,1,0,0,0,1,1272,164,1,16,1,18,0,0,2
61,9,1,0,0,1,0,376,45,1,35,1,18,3,0,2
87,14,1,0,1,1,0,816,96,1,10,1,4,2,0,4
52,8,0,1,0,1,0,563,81,1,31,1,38,2,0,3
41,7,0,1,0,0,0,413,32,1,8,1,18,4,0,4
48,8,1,0,0,1,0,1012,104,1,13,1,18,5,0,2
25,5,0,0,0,0,0,88,6,1,1,0,38,2,0,3
58,9,0,0,0,0,0,4776,505,1,9,1,18,2,0,2
93,17,1,0,0,1,0,3774,452,1,31,1,18,3,0,0
80,12,1,1,0,1,0,327,36,1,8,1,38,6,0,0
57,10,0,1,0,1,0,1016,146,1,33,1,18,1,0,4
66,12,1,0,0,1,0,972,90,1,11,1,18,3,0,4
97,14,1,0,0,1,0,1449,178,1,1,0,18,2,0,2
83,13,1,1,1,1,1,679,63,1,22,1,18,1,0,1
94,17,1,0,0,0,0,780,101,1,5,1,18,0,0,0
82,13,1,0,0,0,0,591,70,1,42,1,38,2,0,3
77,12,1,0,0,1,0,1901,327,1,30,1,11,3,0,2
14,3,0,0,0,1,0,0,0,0,1,0,38,3,0,6
97,16,0,0,0,1,0,161,19,1,1,0,38,1,0,3
85,12,0,1,0,1,0,536,70,1,26,1,38,3,0,6
68,11,0,0,1,1,0,216,30,1,20,1,18,6,0,5
97,17,1,1,0,1,0,882,120,1,26,1,4,2,0,6
96,15,1,0,0,1,0,145,18,1,3,1,18,4,0,4
54,8,1,0,0,1,0,38,4,1,5,1,24,1,0,0
28,5,1,0,0,0,0,677,68,1,18,1,18,4,0,5
36,6,0,0,0,1,0,950,71,1,12,1,18,5,0,5
70,12,0,0,0,1,0,329,49,1,8,1,18,2,0,1
78,14,0,0,1,1,0,994,129,1,30,1,38,5,0,1
56,10,1,0,0,1,0,504,42,1,1,0,18,1,0,4
74,11,1,1,0,1,0,636,74,1,13,1,18,2,0,2
80,16,1,1,0,1,0,994,144,1,1,0,18,2,0,0
49,9,1,0,0,1,0,330,49,1,1,0,18,0,0,6
30,5,0,0,0,1,0,635,53,1,19,1,18,1,0,0
66,14,1,1,1,1,0,399,32,1,60,1,18,2,0,2
54,10,1,0,0,1,0,881,103,1,42,1,18,3,0,2
100,16,1,0,0,1,0,1388,147,1,31,1,18,0,0,2
49,12,1,0,0,1,0,95,4,1,1,0,18,1,0,4
26,4,0,0,0,0,0,240,21,1,1,1,18,5,0,3
22,5,0,0,0,1,0,553,45,1,1,0,24,1,0,0
50,10,0,1,0,0,0,387,52,1,11,1,7,3,0,6
66,12,1,1,0,1,0,1915,265,1,18,1,4,3,0,1
100,18,1,1,0,1,0,336,20,1,27,1,4,4,0,3
92,14,1,0,0,1,0,748,100,1,22,1,18,3,0,1
76,11,1,1,0,1,0,875,70,1,1,0,38,4,0,4
73,16,1,0,0,1,0,604,59,1,54,1,4,2,0,6
77,12,1,0,0,1,0,1053,111,1,25,1,18,1,0,0
46,9,0,0,0,1,0,1652,108,1,1,0,18,3,0,4
80,12,1,0,0,1,1,361,38,1,20,1,38,1,0,3
65,9,0,1,0,1,0,339,29,1,9,1,18,1,0,1
59,11,1,0,0,1,0,809,79,1,1,0,4,4,0,4
28,4,1,0,0,0,0,535,54,1,19,1,18,1,0,6
8,1,0,0,0,1,0,0,0,0,1,0,38,1,0,2
99,17,1,0,0,1,0,747,105,1,36,1,7,2,0,6
91,18,1,0,0,1,0,0,0,0,1,0,18,1,0,1
76,14,0,0,0,1,0,280,23,1,28,1,18,3,0,3
65,12,1,0,0,1,0,627,66,1,53,1,4,1,0,2
77,13,1,1,1,1,0,159,23,1,1,0,18,1,0,4
23,3,0,0,0,1,0,0,0,0,1,0,18,2,0,5
90,17,0,1,0,1,0,336,20,1,27,1,4,1,0,2
92,16,1,1,0,1,0,623,76,1,17,1,4,3,0,1
58,9,0,0,0,0,0,419,69,1,2,1,18,7,0,3
82,12,0,1,0,1,0,532,45,1,16,1,18,1,0,2
27,6,0,0,0,1,0,853,86,1,26,1,24,2,0,4
54,8,1,0,0,1,0,376,45,1,35,1,18,1,0,5
66,10,1,0,0,0,0,155,22,1,4,1,7,2,0,6
94,15,1,0,0,0,0,654,76,1,31,1,7,3,0,6
36,7,1,0,0,0,0,356,41,1,30,1,18,1,0,3
90,14,0,0,0,1,0,1388,200,1,1,0,18,2,0,2
46,7,1,0,0,1,0,376,45,1,1,0,18,2,0,0
59,10,0,0,0,0,0,149,23,1,10,1,38,3,0,0
44,9,1,0,0,1,0,576,72,1,40,1,18,5,0,4
58,11,1,0,0,1,0,724,93,1,18,1,4,1,0,0
74,12,0,0,1,1,0,50,10,1,23,1,38,1,0,2
87,16,1,0,0,1,0,555,51,1,8,1,18,3,0,1
87,12,0,1,1,1,0,418,37,1,13,1,18,1,0,1
49,9,0,0,0,1,0,1018,144,1,17,1,38,0,0,5
66,10,0,1,0,1,0,653,70,1,1,0,18,3,0,4
90,13,0,0,0,1,0,443,59,1,1,0,4,2,0,0
50,8,0,0,0,1,0,968,142,1,9,1,18,2,0,2
19,4,1,0,0,1,0,806,92,1,1,0,38,2,0,0
51,9,1,0,0,1,0,638,101,1,1,0,9,1,0,1
97,13,0,0,0,1,0,1131,108,1,4,1,18,4,0,6
53,8,0,1,0,1,0,57,7,1,3,1,18,1,0,1
63,13,1,1,0,1,0,345,48,1,35,1,7,5,0,4
66,10,0,1,1,1,1,1172,166,1,24,1,18,2,0,6
38,6,0,0,0,1,0,2218,295,1,4,1,24,4,0,1
46,8,0,0,0,1,0,71,6,1,5,1,24,2,0,2
62,13,1,0,0,1,0,23,4,1,13,1,18,3,0,4
68,12,1,1,0,1,0,1362,150,1,11,1,38,3,0,4
36,6,0,0,0,1,0,533,36,1,19,1,24,3,0,5
26,5,1,0,0,0,0,513,36,1,11,1,4,10,0,5
37,7,1,0,0,1,0,502,24,1,1,0,4,1,0,1
19,4,1,0,0,1,0,806,92,1,1,0,38,2,0,2
43,7,1,0,0,1,0,422,50,1,63,1,9,2,0,0
16,3,0,0,1,1,0,0,0,0,1,0,38,2,0,6
85,9,1,0,0,0,0,1038,135,1,30,1,9,1,0,4
61,9,1,0,0,1,0,380,39,1,11,1,24,2,0,1
32,7,1,0,0,0,0,626,65,1,1,0,18,1,0,0
48,7,0,0,0,0,0,139,10,1,5,1,38,4,0,2
68,12,0,0,0,1,0,4909,552,1,25,1,18,2,0,1
45,5,0,0,0,1,0,507,32,1,19,1,24,1,0,3
40,5,1,0,0,1,0,386,41,1,41,1,24,1,0,0
29,6,1,0,0,1,0,1898,242,1,1,0,38,4,0,3
24,4,0,0,0,0,0,2044,288,1,29,1,4,3,0,0
84,15,1,0,0,0,0,521,58,1,39,1,38,3,0,4
74,11,0,1,0,1,0,696,78,1,29,1,18,4,0,4
61,10,1,0,0,1,0,329,29,1,6,1,18,2,0,0
73,17,0,0,0,1,0,739,125,1,27,1,24,1,0,3
45,7,0,0,0,0,0,2341,394,1,16,1,4,6,0,1
75,11,1,0,0,1,0,207,29,1,7,1,7,2,0,6
99,13,0,1,0,1,0,112,6,1,1,0,18,0,0,1
28,5,1,0,0,0,0,677,68,1,18,1,18,8,0,5
41,7,1,0,0,1,0,851,100,1,17,1,18,1,0,5
98,13,1,0,0,1,0,1604,220,1,38,1,18,3,0,3
82,15,1,0,0,1,0,71,9,1,23,1,38,0,0,4
55,10,1,0,0,0,0,358,39,1,32,1,18,3,0,3
42,7,0,0,0,1,0,3403,569,1,1,0,4,0,0,4
41,8,0,0,0,0,0,101,11,1,9,1,38,1,0,3
44,7,0,0,0,1,0,211,35,1,4,1,24,1,0,1
73,11,0,0,0,0,0,268,21,1,1,0,18,2,0,4
43,8,1,0,0,1,0,1012,104,1,13,1,18,4,0,3
75,12,1,1,0,1,0,805,108,1,1,0,38,2,0,3
92,15,1,1,0,1,0,44,4,1,6,1,4,2,0,4
59,12,1,0,0,1,0,214,35,1,13,1,24,2,0,3
83,16,1,0,0,1,0,1978,196,1,7,1,18,1,0,2
73,11,0,0,0,0,0,3512,455,1,21,1,38,3,0,3
94,14,1,1,0,1,0,1087,105,1,5,1,18,2,0,5
58,11,1,0,0,1,0,641,42,1,24,1,18,2,0,3
27,5,1,0,0,1,0,1392,168,1,22,1,18,5,0,1
75,16,1,0,0,1,0,200,32,1,1,0,38,4,0,6
61,10,0,1,0,1,0,2834,465,1,23,1,18,3,0,2
19,3,0,0,0,1,0,45,4,1,23,1,38,4,0,3
55,9,1,0,0,0,0,1776,325,1,1,0,18,5,0,6
93,13,0,1,0,1,0,1304,140,1,1,0,18,3,0,5
35,5,0,1,0,1,0,1429,83,1,20,1,18,3,0,3
49,8,0,1,0,1,0,497,57,1,12,1,18,3,0,3
28,4,0,0,0,1,0,570,45,1,19,1,24,2,0,4
45,9,1,0,0,1,0,1015,151,1,1,0,4,1,0,2
35,7,1,0,0,1,0,176,26,1,8,1,38,3,0,1
53,8,0,0,0,1,0,469,48,1,7,1,18,1,0,2
89,15,1,1,0,1,0,582,53,1,34,1,18,1,0,4
46,6,0,0,1,1,0,781,76,1,29,1,24,2,0,1
96,18,1,1,0,1,0,1203,183,1,36,1,7,4,0,5
97,16,0,1,0,1,0,651,60,1,10,1,18,1,0,2
81,15,1,0,0,1,0,45,4,1,16,1,18,2,0,3
72,14,0,0,0,0,0,2730,437,1,7,1,18,3,0,2
55,9,0,0,0,0,0,2259,347,1,12,1,38,3,0,3
66,12,0,0,0,1,0,204,23,1,1,0,18,2,0,5
43,8,0,0,0,1,0,302,27,1,30,1,45,4,0,1
92,15,1,0,0,1,0,842,121,1,41,1,4,2,0,0
94,15,1,1,0,1,0,771,76,1,9,1,38,2,0,1
50,9,1,0,0,0,0,138,19,1,7,1,24,1,0,6
30,6,0,0,0,1,0,371,40,1,1,0,24,2,0,0
53,9,0,0,0,1,0,344,45,1,1,0,24,1,0,0
65,12,1,0,0,1,0,442,65,1,8,1,38,3,0,5
84,13,0,0,0,0,0,1095,138,1,30,1,9,2,0,2
47,8,1,0,0,1,0,1012,104,1,13,1,18,1,0,4
71,13,1,0,0,0,1,450,100,1,6,1,18,2,0,0
73,12,0,0,0,0,0,504,58,1,21,1,18,2,0,1
13,3,0,0,0,0,0,207,22,1,1,0,18,0,0,1
53,9,1,0,0,1,0,1296,104,1,1,0,18,5,0,0
82,16,0,0,0,1,0,336,39,1,11,1,38,1,0,0
56,10,1,0,0,1,0,1012,104,1,13,1,18,3,0,0
77,13,1,1,0,1,0,355,32,1,9,1,18,1,0,1
44,8,0,1,0,1,0,414,58,1,11,1,18,1,0,4
51,7,0,0,0,1,0,115,4,1,1,0,18,3,0,2
57,12,0,0,0,0,0,424,62,1,11,1,7,3,0,4
34,4,0,0,0,1,0,1428,82,1,24,1,18,8,0,3
48,8,1,0,0,0,0,927,98,1,1,0,4,3,0,5
46,12,0,0,0,0,0,366,51,1,11,1,7,5,0,6
96,18,0,0,0,1,0,1290,181,1,10,1,37,1,0,4
33,5,0,0,0,1,0,1195,143,1,4,1,24,1,0,2
99,17,1,1,0,1,0,1964,259,1,25,1,38,5,0,4
54,11,1,0,0,1,0,1620,197,1,12,1,38,1,0,6
21,3,0,0,0,1,0,0,0,0,1,0,38,3,0,1
62,11,0,1,0,1,0,1407,201,1,19,1,18,1,0,3
75,12,1,0,0,1,0,478,74,1,9,1,24,5,0,0
73,14,0,1,1,1,0,1072,146,1,6,1,18,6,0,1
89,18,1,1,0,1,0,628,52,1,18,1,18,3,0,4
99,13,1,1,0,1,0,255,29,1,8,1,38,3,0,4
68,11,0,0,0,0,0,547,67,1,1,0,9,1,0,0
75,12,1,0,0,1,0,976,145,1,28,1,11,1,0,2
88,16,0,0,0,1,0,1315,132,1,6,1,18,1,0,4
98,15,0,1,0,1,1,1135,108,1,3,1,18,2,0,4
71,11,0,1,0,0,0,107,12,1,10,1,18,2,0,2
87,15,1,0,0,1,0,824,89,1,16,1,4,2,0,4
38,7,0,0,0,1,0,249,18,1,1,0,38,3,0,5
68,10,0,0,0,1,0,167,22,1,1,0,38,2,0,1
36,6,0,0,0,1,0,533,36,1,19,1,24,1,0,3
46,9,1,1,1,1,0,477,52,1,11,1,38,1,0,4
93,17,1,0,1,1,0,374,33,1,6,1,18,2,0,1
44,8,0,0,0,1,0,106,11,1,6,1,18,1,0,0
35,7,0,0,0,1,0,2351,292,1,10,1,4,3,0,2
46,8,0,0,1,1,0,177,23,1,1,0,38,3,0,5
43,7,1,0,0,1,0,376,45,1,35,1,18,4,0,2
60,10,1,0,0,0,0,175,25,1,4,1,7,4,0,3
17,4,0,0,0,1,0,693,79,1,5,1,18,3,0,6
93,13,0,0,0,1,0,486,63,1,46,1,38,3,0,2
27,5,1,0,0,1,0,998,118,1,1,0,38,4,0,6
34,7,0,0,0,0,0,460,43,1,1,1,38,2,0,6
31,4,0,0,0,0,0,289,41,1,3,1,38,2,0,1
69,12,0,0,0,1,0,1879,230,1,9,1,18,4,0,1
45,8,0,0,0,1,1,793,94,1,31,1,24,3,0,4
66,10,0,1,0,1,0,254,27,1,1,1,18,4,0,3
59,10,0,0,0,1,0,313,42,1,1,0,18,3,0,2
